vhu,source,destination,started_at,completed_at
357020141243068354,6-12-20-03-234-01,SPE_22,15.03.2021 15:24:54,15.03.2021 15:25:07
357020141243063526,6-12-03-02-087-01,6-13-01-12-998-01,15.03.2021 15:25:06,15.03.2021 15:25:09
357020141243068583,6-12-20-03-234-01,6-12-33-07-999-01,15.03.2021 15:25:09,15.03.2021 15:26:02
357020141243068965,6-13-01-04-999-01,6-13-01-04-033-30,15.03.2021 15:25:17,15.03.2021 15:25:19
357020141242947063,6-02-01-10-999-01,6-02-01-10-032-50,15.03.2021 15:25:25,15.03.2021 15:25:55
357020141243060761,SPE_41,6-02-01-08-999-01,15.03.2021 15:25:29,15.03.2021 15:25:32
357020141238723596,6-13-01-04-033-20,6-13-01-04-999-01,15.03.2021 15:25:32,15.03.2021 15:25:59
357020141243078940,6-13-03-01-998-01,6-13-01-24-998-01,15.03.2021 15:25:32,15.03.2021 15:27:13
357020141243078568,6-12-03-02-997-01,6-13-01-02-998-01,15.03.2021 15:25:32,15.03.2021 15:25:36
357020141238723596,6-13-01-04-033-20,6-13-01-04-999-01,15.03.2021 15:25:32,15.03.2021 15:25:59
357020141243077059,6-02-20-01-011-01,SPE_42,15.03.2021 15:25:35,15.03.2021 15:25:46
357020141243058966,6-02-80-80-004-01,6-02-01-11-033-30,15.03.2021 15:25:37,15.03.2021 15:26:20
357020141243078025,6-02-20-01-012-01,6-02-01-05-888-01,15.03.2021 15:25:48,15.03.2021 15:27:23
357020141243072818,6-12-20-03-232-01,SPE_39,15.03.2021 15:25:51,15.03.2021 15:26:16
357020141243077158,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:25:56,15.03.2021 15:25:58
357020141241414276,6-12-01-07-043-22,6-12-01-07-999-01,15.03.2021 15:25:57,15.03.2021 15:26:43
357020141243078001,6-12-08-02-888-01,6-12-04-12-050-04,15.03.2021 15:25:59,15.03.2021 15:26:01
357020141243075192,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:26:00,15.03.2021 15:26:02
357020141243075710,6-02-80-80-004-01,6-02-01-16-999-01,15.03.2021 15:26:00,15.03.2021 15:26:02
357020141240781225,6-13-01-06-015-10,6-13-01-06-999-01,15.03.2021 15:26:02,15.03.2021 15:26:23
357020141243075741,6-02-80-80-004-01,6-02-01-16-999-01,15.03.2021 15:26:04,15.03.2021 15:26:05
357020141243068354,SPE_22,6-12-44-09-999-01,15.03.2021 15:26:04,15.03.2021 15:26:51
357020141243075932,6-02-80-80-004-01,6-02-01-16-999-01,15.03.2021 15:26:10,15.03.2021 15:26:12
357020141243066725,6-02-03-05-918-01,6-02-80-90-008-01,15.03.2021 15:26:13,15.03.2021 15:26:32
357020141243019141,6-12-01-07-999-01,6-12-01-07-999-01,15.03.2021 15:26:17,15.03.2021 15:26:28
357020141243073792,6-12-20-03-232-01,6-12-44-40-007-01,15.03.2021 15:26:18,15.03.2021 15:27:34
357020141238449113,6-13-01-03-999-01,6-13-03-80-020-01,15.03.2021 15:26:21,15.03.2021 15:26:24
357020141241406684,6-13-01-03-999-01,6-13-03-80-020-01,15.03.2021 15:26:26,15.03.2021 15:26:27
357020141243060396,6-12-20-03-233-01,6-12-44-30-999-01,15.03.2021 15:26:27,15.03.2021 15:26:32
357020141238449250,LPE_14,6-13-03-80-020-01,15.03.2021 15:26:28,15.03.2021 15:26:30
357020141242971792,6-02-01-10-999-01,6-02-01-10-030-50,15.03.2021 15:26:30,15.03.2021 15:26:59
357020141237889422,6-13-01-03-999-01,6-13-03-80-020-01,15.03.2021 15:26:32,15.03.2021 15:26:35
357020141243079541,SPE_40,6-02-20-01-074-01,15.03.2021 15:26:37,15.03.2021 15:28:05
357020141243050366,6-02-03-05-918-01,6-02-80-90-008-01,15.03.2021 15:26:41,15.03.2021 15:26:43
357020141243076779,6-12-08-02-888-01,6-12-04-12-057-03,15.03.2021 15:26:42,15.03.2021 15:26:51
357020141238667050,6-13-01-04-046-50,6-13-01-04-998-01,15.03.2021 15:26:44,15.03.2021 15:27:13
357020141239295146,6-13-01-06-053-60,6-13-01-06-999-01,15.03.2021 15:27:02,15.03.2021 15:27:39
357020141243077523,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:27:02,15.03.2021 15:27:12
357020141219635658,6-12-01-11-020-30,6-12-01-11-888-01,15.03.2021 15:27:06,15.03.2021 15:27:33
357020141243076731,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:27:14,15.03.2021 15:27:15
357020141242216909,6-12-01-14-998-01,LPE_13,15.03.2021 15:27:22,15.03.2021 15:27:28
357020141242965623,6-12-01-17-998-01,6-12-01-17-020-60,15.03.2021 15:27:22,15.03.2021 15:28:10
357020141243077059,SPE_42,6-02-01-06-888-01,15.03.2021 15:27:27,15.03.2021 15:27:30
357020141242216787,6-12-01-14-998-01,LPE_13,15.03.2021 15:27:29,15.03.2021 15:27:34
357020141242802591,6-02-01-14-081-30,6-02-01-14-888-01,15.03.2021 15:27:36,15.03.2021 15:28:00
357020141243072818,SPE_39,6-12-44-40-006-01,15.03.2021 15:27:36,15.03.2021 15:27:39
357020141242802591,6-02-01-14-081-30,6-02-01-14-888-01,15.03.2021 15:27:36,15.03.2021 15:28:00
357020141243070500,6-12-20-03-234-01,SPE_22,15.03.2021 15:27:55,15.03.2021 15:28:09
357020141238667067,6-13-01-04-040-60,6-13-01-04-998-01,15.03.2021 15:27:55,15.03.2021 15:28:27
357020141243066497,6-12-08-02-888-01,6-12-04-12-153-03,15.03.2021 15:27:57,15.03.2021 15:28:05
357020141243013019,6-13-05-01-002-01,6-13-20-02-080-01,15.03.2021 15:28:02,15.03.2021 15:29:40
357020141243074409,6-12-20-03-232-01,6-12-20-03-232-01,15.03.2021 15:28:05,15.03.2021 15:28:08
357020141237393301,6-12-01-22-998-01,LPE_13,15.03.2021 15:28:06,15.03.2021 15:28:09
357020141243079510,6-02-03-05-999-01,6-02-20-01-074-01,15.03.2021 15:28:07,15.03.2021 15:28:12
357020141243074317,6-12-20-03-232-01,6-12-33-04-999-01,15.03.2021 15:28:11,15.03.2021 15:29:23
357020141237510241,6-12-01-22-998-01,LPE_13,15.03.2021 15:28:11,15.03.2021 15:28:13
357020141243074003,6-12-20-03-234-01,SPE_22,15.03.2021 15:28:12,15.03.2021 15:32:00
357020141242996016,6-02-01-09-999-01,6-02-01-09-024-10,15.03.2021 15:28:20,15.03.2021 15:28:46
357020141243065728,6-12-03-03-064-01,SPE_13,15.03.2021 15:28:32,15.03.2021 15:29:54
357020141243019141,6-12-01-07-999-01,6-12-01-07-043-22,15.03.2021 15:28:35,15.03.2021 15:28:36
357020141233350667,6-13-01-06-060-40,6-13-01-06-888-01,15.03.2021 15:28:36,15.03.2021 15:29:25
357020141242960260,6-12-01-17-998-01,6-12-01-17-026-60,15.03.2021 15:28:39,15.03.2021 15:29:22
357020141243080325,6-02-03-03-999-01,6-02-20-01-074-01,15.03.2021 15:28:46,15.03.2021 15:30:47
357020141243068996,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:28:46,15.03.2021 15:28:49
357020141243067739,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:28:50,15.03.2021 15:28:52
357020141243080592,6-12-08-01-888-01,6-12-08-01-888-01,15.03.2021 15:28:52,15.03.2021 15:28:56
357020141243063458,6-12-01-14-998-01,6-12-01-14-018-70,15.03.2021 15:29:02,15.03.2021 15:29:45
357020141243079114,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:29:14,15.03.2021 15:29:22
357020141242958236,6-02-01-08-999-01,6-02-01-09-018-40,15.03.2021 15:29:16,15.03.2021 15:29:41
357020141240583157,6-02-01-10-022-22,6-02-01-10-888-01,15.03.2021 15:29:19,15.03.2021 15:30:13
357020141243069313,6-12-03-02-085-01,6-12-03-02-999-01,15.03.2021 15:29:22,15.03.2021 15:29:26
357020141243067807,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:29:24,15.03.2021 15:29:25
357020141243019431,6-12-01-07-999-01,6-12-01-07-051-22,15.03.2021 15:29:27,15.03.2021 15:29:29
357020141243074409,6-12-20-03-232-01,6-12-44-40-005-01,15.03.2021 15:29:28,15.03.2021 15:30:16
357020141242964466,6-12-01-07-999-01,6-12-01-07-055-23,15.03.2021 15:29:31,15.03.2021 15:30:01
357020141237393301,LPE_13,6-12-03-80-043-01,15.03.2021 15:29:39,15.03.2021 15:29:41
357020141237510241,LPE_13,6-12-03-80-043-01,15.03.2021 15:29:43,15.03.2021 15:29:44
357020141242216909,LPE_13,6-12-03-80-043-01,15.03.2021 15:29:46,15.03.2021 15:29:48
357020141242959837,6-12-01-17-998-01,6-12-01-17-024-70,15.03.2021 15:29:48,15.03.2021 15:30:34
357020141242959837,6-12-01-17-998-01,6-12-01-17-024-70,15.03.2021 15:29:48,15.03.2021 15:30:34
357020141242216787,LPE_13,6-12-03-80-043-01,15.03.2021 15:29:50,15.03.2021 15:29:52
357020141239925586,6-13-01-07-046-40,6-13-01-07-998-01,15.03.2021 15:30:06,15.03.2021 15:30:33
357020141242878367,6-02-01-09-999-01,6-02-01-09-022-40,15.03.2021 15:30:12,15.03.2021 15:30:36
357020141242945861,6-12-01-07-999-01,6-12-01-07-057-22,15.03.2021 15:30:22,15.03.2021 15:31:10
357020141243080998,6-12-03-02-999-01,6-13-01-13-999-01,15.03.2021 15:30:29,15.03.2021 15:32:33
357020141243058249,6-12-08-01-888-01,6-12-01-28-998-01,15.03.2021 15:30:35,15.03.2021 15:31:07
357020141242938313,6-12-01-15-998-01,6-12-01-15-046-23,15.03.2021 15:30:37,15.03.2021 15:31:25
357020141243081407,SPE_31,6-13-01-04-999-01,15.03.2021 15:30:38,15.03.2021 15:32:50
357020141243079589,6-02-03-03-999-01,6-02-20-01-074-01,15.03.2021 15:30:49,15.03.2021 15:30:54
357020141238510479,6-13-01-08-035-60,6-13-01-08-999-01,15.03.2021 15:31:04,15.03.2021 15:31:37
357020141242890185,6-02-01-09-999-01,6-02-01-09-019-50,15.03.2021 15:31:06,15.03.2021 15:31:46
357020141243074584,6-12-20-03-232-01,6-12-20-03-233-01,15.03.2021 15:31:13,15.03.2021 15:31:16
357020141243076892,6-12-20-03-232-01,6-12-33-12-999-01,15.03.2021 15:31:17,15.03.2021 15:32:09
357020141243079121,6-12-03-04-910-01,6-12-80-90-047-01,15.03.2021 15:31:26,15.03.2021 15:31:29
357020141243074614,6-13-20-02-021-01,SPE_11,15.03.2021 15:31:30,15.03.2021 15:31:47
357020141243077417,6-12-03-04-910-01,6-12-80-90-047-01,15.03.2021 15:31:31,15.03.2021 15:31:36
357020141243080103,6-13-03-01-064-01,6-13-01-17-999-01,15.03.2021 15:31:33,15.03.2021 15:33:03
357020141242946530,6-12-01-07-999-01,6-12-01-07-057-40,15.03.2021 15:31:34,15.03.2021 15:32:24
357020141242990854,6-12-01-16-998-01,6-12-01-16-032-50,15.03.2021 15:31:41,15.03.2021 15:32:25
357020141241666125,6-13-01-07-057-22,6-13-01-07-999-01,15.03.2021 15:31:45,15.03.2021 15:32:12
357020141243054920,6-12-08-01-888-01,6-12-01-28-998-01,15.03.2021 15:31:48,15.03.2021 15:32:01
357020141243075390,6-13-20-02-021-01,6-13-66-60-002-02,15.03.2021 15:31:49,15.03.2021 15:33:23
357020141243077585,6-12-08-02-888-01,6-13-04-13-109-04,15.03.2021 15:31:57,15.03.2021 15:32:00
357020141243074003,SPE_22,6-12-03-01-040-01,15.03.2021 15:32:01,15.03.2021 15:33:23
357020141243074584,6-12-20-03-233-01,6-12-44-40-003-01,15.03.2021 15:32:11,15.03.2021 15:32:56
357020141242909047,6-02-01-09-999-01,6-02-01-09-027-40,15.03.2021 15:32:17,15.03.2021 15:32:46
357020141239402803,6-13-01-08-013-60,6-13-01-08-999-01,15.03.2021 15:32:21,15.03.2021 15:32:50
357020141239538496,6-13-04-13-079-02,SPE_13,15.03.2021 15:32:22,15.03.2021 15:33:11
357020141243080967,6-12-03-02-999-01,6-13-01-13-999-01,15.03.2021 15:32:34,15.03.2021 15:32:39
357020141240732531,6-12-01-24-999-01,LPE_13,15.03.2021 15:32:34,15.03.2021 15:32:40
357020141242925030,6-12-01-07-999-01,6-12-01-07-029-40,15.03.2021 15:32:42,15.03.2021 15:33:20
357020141239993967,6-12-01-24-999-01,LPE_13,15.03.2021 15:32:42,15.03.2021 15:32:45
357020141239996289,6-12-01-25-998-01,LPE_13,15.03.2021 15:32:47,15.03.2021 15:32:50
357020141242988684,6-12-01-16-998-01,6-12-01-16-038-50,15.03.2021 15:32:47,15.03.2021 15:33:34
357020141243075277,6-13-20-02-023-01,SPE_29,15.03.2021 15:32:50,15.03.2021 15:32:52
357020141243058959,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:32:50,15.03.2021 15:32:52
357020141243081209,6-13-03-01-999-01,6-13-01-04-999-01,15.03.2021 15:32:51,15.03.2021 15:32:56
357020141240014835,6-12-01-25-998-01,LPE_13,15.03.2021 15:32:53,15.03.2021 15:32:55
357020141243056399,6-12-03-04-921-01,6-12-80-90-047-01,15.03.2021 15:32:54,15.03.2021 15:32:55
357020141236745965,6-13-01-07-057-21,6-13-01-07-999-01,15.03.2021 15:32:55,15.03.2021 15:33:24
357020141243050724,6-12-08-02-888-01,6-13-04-13-079-02,15.03.2021 15:32:57,15.03.2021 15:33:08
357020141243057785,6-02-08-02-888-01,6-02-01-07-888-01,15.03.2021 15:33:04,15.03.2021 15:33:08
357020141240416851,6-02-01-08-031-30,6-02-01-08-888-01,15.03.2021 15:33:08,15.03.2021 15:33:52
357020141243065728,SPE_13,6-13-01-15-998-01,15.03.2021 15:33:12,15.03.2021 15:33:18
357020141243058621,6-02-08-02-888-01,6-02-01-07-888-01,15.03.2021 15:33:13,15.03.2021 15:33:33
357020141243075604,6-13-20-02-021-01,SPE_29,15.03.2021 15:33:15,15.03.2021 15:34:26
357020141242906831,6-02-01-09-999-01,6-02-01-09-027-50,15.03.2021 15:33:16,15.03.2021 15:33:46
357020141239538496,SPE_13,6-12-20-02-075-01,15.03.2021 15:33:21,15.03.2021 15:34:23
357020141243074614,SPE_11,6-13-66-60-003-01,15.03.2021 15:33:25,15.03.2021 15:33:31
357020141242920400,6-12-01-07-999-01,6-12-01-07-033-40,15.03.2021 15:33:37,15.03.2021 15:34:23
357020141243054418,6-02-20-01-074-01,6-12-20-02-999-01,15.03.2021 15:33:41,15.03.2021 15:33:46
357020141243080097,6-02-03-02-915-01,6-02-80-90-007-01,15.03.2021 15:33:41,15.03.2021 15:35:25
357020141241248208,6-13-01-09-047-21,6-13-01-09-999-01,15.03.2021 15:33:47,15.03.2021 15:34:11
357020141242833502,6-12-01-16-998-01,6-12-01-16-018-60,15.03.2021 15:33:57,15.03.2021 15:34:37
357020141239314953,6-13-01-07-020-40,6-13-01-07-998-01,15.03.2021 15:34:08,15.03.2021 15:34:33
357020141243055613,6-02-20-01-074-01,6-12-20-02-999-01,15.03.2021 15:34:17,15.03.2021 15:34:22
357020141242908859,6-02-01-09-999-01,6-02-01-09-025-50,15.03.2021 15:34:19,15.03.2021 15:34:47
357020141239996289,LPE_13,6-12-03-80-043-01,15.03.2021 15:34:24,15.03.2021 15:34:25
357020141243063991,6-02-20-01-074-01,6-12-20-02-999-01,15.03.2021 15:34:25,15.03.2021 15:34:29
357020141243081063,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:34:28,15.03.2021 15:34:36
357020141240014835,LPE_13,6-12-03-80-043-01,15.03.2021 15:34:28,15.03.2021 15:34:30
357020141240732531,LPE_13,6-12-03-80-043-01,15.03.2021 15:34:32,15.03.2021 15:34:34
357020141239993967,LPE_13,6-12-03-80-043-01,15.03.2021 15:34:36,15.03.2021 15:34:38
357020141243082282,6-02-03-03-999-01,6-02-01-08-999-01,15.03.2021 15:34:38,15.03.2021 15:35:23
357020141243080165,6-12-03-04-920-01,6-12-80-90-045-01,15.03.2021 15:34:40,15.03.2021 15:34:43
357020141236760982,6-13-01-09-043-20,6-13-01-09-999-01,15.03.2021 15:34:46,15.03.2021 15:35:16
357020141243075277,SPE_29,6-13-66-60-012-01,15.03.2021 15:34:54,15.03.2021 15:35:01
357020141242832659,6-12-01-16-998-01,6-12-01-16-019-50,15.03.2021 15:35:03,15.03.2021 15:35:48
357020141243078926,6-12-03-04-921-01,6-12-80-90-046-01,15.03.2021 15:35:15,15.03.2021 15:35:17
357020141243079695,6-12-03-04-921-01,6-12-80-90-046-01,15.03.2021 15:35:18,15.03.2021 15:35:19
357020141243057402,6-12-20-03-235-01,6-12-33-05-999-01,15.03.2021 15:35:26,15.03.2021 15:36:03
357020141243076939,6-02-03-02-915-01,6-02-80-90-007-01,15.03.2021 15:35:30,15.03.2021 15:35:31
357020141243082718,6-13-08-03-888-01,6-13-01-04-050-10,15.03.2021 15:35:34,15.03.2021 15:37:13
357020141243083548,6-13-03-01-999-01,6-13-01-05-998-01,15.03.2021 15:35:34,15.03.2021 15:36:58
357020141243075604,SPE_29,6-13-66-19-999-01,15.03.2021 15:35:35,15.03.2021 15:35:38
357020141242962349,6-12-01-05-999-01,6-12-01-05-017-70,15.03.2021 15:35:47,15.03.2021 15:36:40
357020141239326024,6-13-01-12-026-20,6-13-01-12-998-01,15.03.2021 15:35:52,15.03.2021 15:36:06
357020141241247911,6-13-01-09-016-30,6-13-01-09-998-01,15.03.2021 15:36:00,15.03.2021 15:36:19
357020141243063991,6-12-20-02-999-01,6-12-01-05-999-01,15.03.2021 15:36:05,15.03.2021 15:36:10
357020141243081575,SPE_43,6-02-20-01-074-01,15.03.2021 15:36:06,15.03.2021 15:37:03
357020141243080714,6-12-03-04-921-01,6-12-80-90-046-01,15.03.2021 15:36:06,15.03.2021 15:36:08
357020141243081858,6-12-03-04-921-01,6-12-80-90-046-01,15.03.2021 15:36:10,15.03.2021 15:36:11
357020141243055613,6-12-20-02-999-01,6-12-01-05-999-01,15.03.2021 15:36:12,15.03.2021 15:36:17
357020141242914140,6-12-01-16-999-01,6-12-01-16-027-60,15.03.2021 15:36:16,15.03.2021 15:37:08
357020141241390983,6-13-01-13-022-30,6-13-01-13-998-01,15.03.2021 15:36:21,15.03.2021 15:36:48
357020141241414276,6-12-01-07-999-01,6-12-33-34-999-01,15.03.2021 15:36:34,15.03.2021 15:37:07
357020141239452112,6-13-01-12-054-21,6-13-01-12-998-01,15.03.2021 15:36:45,15.03.2021 15:37:18
357020141243077578,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:36:47,15.03.2021 15:36:47
357020141242972140,6-12-01-28-999-01,6-12-01-28-020-20,15.03.2021 15:36:48,15.03.2021 15:38:22
357020141243076847,6-02-01-13-999-01,6-02-01-13-017-50,15.03.2021 15:36:53,15.03.2021 15:37:36
357020141243051196,6-02-01-08-999-01,6-02-01-08-031-30,15.03.2021 15:36:56,15.03.2021 15:37:19
357020141243083708,SPE_31,6-13-01-05-998-01,15.03.2021 15:37:00,15.03.2021 15:37:05
357020141243079275,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:37:01,15.03.2021 15:37:01
357020141243084194,SPE_40,6-02-20-01-074-01,15.03.2021 15:37:03,15.03.2021 15:39:06
357020141243063991,6-12-01-05-999-01,6-12-01-05-031-60,15.03.2021 15:37:07,15.03.2021 15:37:52
357020141243075567,6-12-08-02-888-01,6-12-04-08-068-11,15.03.2021 15:37:10,15.03.2021 15:37:16
357020141243076045,6-13-20-02-022-01,6-13-66-60-012-01,15.03.2021 15:37:21,15.03.2021 15:39:09
357020141243078612,6-12-20-03-232-01,6-12-33-30-007-01,15.03.2021 15:37:28,15.03.2021 15:38:32
357020141243073952,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:37:33,15.03.2021 15:37:33
357020141242914300,6-12-01-16-999-01,6-12-01-16-021-40,15.03.2021 15:37:36,15.03.2021 15:38:25
357020141243050984,6-12-20-02-999-01,6-12-01-02-999-01,15.03.2021 15:37:47,15.03.2021 15:37:53
357020141243075178,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:37:48,15.03.2021 15:37:48
357020141243082039,6-12-03-04-910-01,6-12-80-90-046-01,15.03.2021 15:37:49,15.03.2021 15:37:51
357020141242983382,6-02-01-08-999-01,6-02-01-08-031-60,15.03.2021 15:37:51,15.03.2021 15:38:22
357020141243080516,6-12-03-04-910-01,6-12-80-90-046-01,15.03.2021 15:37:52,15.03.2021 15:37:54
357020141243050953,6-12-20-02-999-01,6-12-01-02-999-01,15.03.2021 15:37:55,15.03.2021 15:38:00
357020141243009845,6-02-01-13-999-01,6-02-01-13-035-30,15.03.2021 15:37:57,15.03.2021 15:38:42
357020141240233052,6-12-01-18-999-01,6-12-33-33-999-01,15.03.2021 15:38:04,15.03.2021 15:38:48
357020141243044761,6-13-01-10-999-01,6-13-01-10-017-60,15.03.2021 15:38:08,15.03.2021 15:38:45
357020141242962912,6-12-01-05-999-01,6-12-01-05-015-70,15.03.2021 15:38:15,15.03.2021 15:39:02
357020141243072061,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:38:18,15.03.2021 15:38:18
357020141243046888,6-12-20-03-231-01,6-12-20-03-999-01,15.03.2021 15:38:22,15.03.2021 15:38:42
357020141243054418,6-12-20-02-999-01,6-12-01-05-999-01,15.03.2021 15:38:31,15.03.2021 15:39:30
357020141243073105,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:38:34,15.03.2021 15:38:34
357020141243054920,6-12-01-28-998-01,6-12-01-28-016-30,15.03.2021 15:38:37,15.03.2021 15:39:10
357020141242831461,6-12-01-16-999-01,6-12-01-16-043-22,15.03.2021 15:38:51,15.03.2021 15:39:16
357020141243049155,6-12-20-03-231-01,SPE_19,15.03.2021 15:38:57,15.03.2021 15:39:05
357020141243000033,6-02-01-08-999-01,6-02-01-08-029-60,15.03.2021 15:39:00,15.03.2021 15:39:30
357020141243068255,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:39:01,15.03.2021 15:39:01
357020141243076816,6-02-01-13-999-01,6-02-01-13-045-50,15.03.2021 15:39:05,15.03.2021 15:39:55
357020141239474589,6-13-01-14-019-40,6-13-01-14-999-01,15.03.2021 15:39:09,15.03.2021 15:39:44
357020141242963766,6-13-01-10-999-01,6-13-01-10-047-50,15.03.2021 15:39:12,15.03.2021 15:39:47
357020141243080462,6-12-08-02-888-01,6-12-01-12-998-01,15.03.2021 15:39:13,15.03.2021 15:39:18
357020141243065117,6-13-08-03-888-01,6-13-01-08-050-10,15.03.2021 15:39:14,15.03.2021 15:40:41
357020141243067036,6-12-20-03-233-01,6-12-44-26-999-01,15.03.2021 15:39:14,15.03.2021 15:40:38
357020141243080752,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:39:17,15.03.2021 15:39:17
357020141243049155,SPE_19,SPE_04,15.03.2021 15:39:18,15.03.2021 15:39:22
357020141243058249,6-12-01-28-998-01,6-12-01-28-048-22,15.03.2021 15:39:25,15.03.2021 15:40:14
357020141243055613,6-12-01-05-999-01,6-12-01-05-027-70,15.03.2021 15:39:26,15.03.2021 15:40:03
357020141243050670,6-12-20-02-999-01,6-12-01-05-999-01,15.03.2021 15:39:33,15.03.2021 15:39:36
357020141239778670,6-13-01-15-019-20,6-13-01-15-999-01,15.03.2021 15:39:34,15.03.2021 15:39:53
357020141240915705,6-12-01-19-998-01,LPE_13,15.03.2021 15:39:35,15.03.2021 15:39:43
357020141243085641,6-13-03-01-998-01,6-13-01-17-998-01,15.03.2021 15:39:36,15.03.2021 15:40:59
357020141243085641,6-13-03-01-998-01,6-13-01-17-998-01,15.03.2021 15:39:36,15.03.2021 15:40:59
357020141243057969,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:39:44,15.03.2021 15:39:44
357020141243084811,6-02-08-02-888-01,6-02-01-17-124-10,15.03.2021 15:39:54,15.03.2021 15:39:57
357020141243081544,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:40:00,15.03.2021 15:40:00
357020141243040947,6-02-01-08-999-01,6-02-01-08-024-60,15.03.2021 15:40:06,15.03.2021 15:40:40
357020141243067463,6-12-20-03-233-01,6-12-20-03-233-01,15.03.2021 15:40:08,15.03.2021 15:40:12
357020141243082398,6-02-20-01-011-01,6-02-01-05-888-01,15.03.2021 15:40:10,15.03.2021 15:40:48
357020141242999420,6-13-01-10-999-01,6-13-01-10-037-60,15.03.2021 15:40:11,15.03.2021 15:40:47
357020141243074553,6-12-20-03-233-01,6-12-44-40-009-01,15.03.2021 15:40:15,15.03.2021 15:41:59
357020141241372293,6-12-01-23-998-01,LPE_13,15.03.2021 15:40:16,15.03.2021 15:40:19
357020141243009838,6-02-01-13-999-01,6-02-01-13-043-50,15.03.2021 15:40:26,15.03.2021 15:41:10
357020141243069368,6-12-03-04-908-01,6-12-03-04-887-01,15.03.2021 15:40:26,15.03.2021 15:40:26
357020141238634779,6-13-01-03-999-01,LPE_14,15.03.2021 15:40:29,15.03.2021 15:40:32
357020141242506437,6-13-01-03-999-01,LPE_14,15.03.2021 15:40:33,15.03.2021 15:40:36
357020141243040664,6-12-08-02-888-01,6-12-01-10-040-10,15.03.2021 15:40:33,15.03.2021 15:40:37
357020141241296520,6-13-01-03-999-01,LPE_14,15.03.2021 15:40:38,15.03.2021 15:40:41
357020141243054418,6-12-01-05-999-01,6-12-01-05-055-40,15.03.2021 15:40:41,15.03.2021 15:41:37
357020141239556988,6-13-01-03-999-01,LPE_14,15.03.2021 15:40:43,15.03.2021 15:40:48
